Nom;Pob
  34005-Alar del Rey ;987
  34006-Alba de Cerrato ;84
  34009-Amayuelas de Arriba ;40
  34010-Ampudia ;640
  34011-Amusco ;440
  34012-Antiguedad ;391
  34015-Arconada ;44
  34017-Astudillo ;1002
  34018-Autilla del Pino ;232
  34019-Autillo de Campos ;146
  34020-Ayuela ;58
  34022-Baltanas ;1273
  34024-Baquerin de Campos ;37
  34025-Barcena de Campos ;63
  34027-Barruelo de Santullan ;1275
  34028-Bascones de Ojeda ;154
  34029-Becerril de Campos ;812
  34031-Belmonte de Campos ;33
  34032-Berzosilla ;47
  34033-Boada de Campos ;18
  34035-Boadilla de Rioseco ;126
  34034-Boadilla del Camino ;127
  34036-Branosera ;247
  34037-Buenavista de Valdavia ;320
  34038-Bustillo de la Vega ;316
  34039-Bustillo del Paramo de Carrion ;64
  34041-Calahorra de Boedo ;94
  34042-Calzada de los Molinos ;347
  34045-Capillas ;79
  34046-Cardenosa de Volpejera ;49
  34047-Carrion de los Condes ;2177
  34048-Castil de Vela ;71
  34049-Castrejon de la Pena ;398
  34050-Castrillo de Don Juan ;234
  34051-Castrillo de Onielo ;114
  34052-Castrillo de Villavega ;196
  34053-Castromocho ;234
  34055-Cervatos de la Cueza ;300
  34056-Cervera de Pisuerga ;2442
  34057-Cevico de la Torre ;511
  34058-Cevico Navero ;196
  34059-Cisneros ;474
  34060-Cobos de Cerrato ;146
  34061-Collazos de Boedo ;115
  34062-Congosto de Valdavia ;184
  34063-Cordovilla la Real ;106
  34066-Cubillas de Cerrato ;61
  34067-Dehesa de Montejo ;136
  34068-Dehesa de Romanos ;34
  34069-Duenas ;2741
  34070-Espinosa de Cerrato ;177
  34071-Espinosa de Villagonzalo ;201
  34072-Frechilla ;176
  34073-Fresno del Rio ;205
  34074-Fromista ;822
  34076-Fuentes de Nava ;682
  34077-Fuentes de Valdepero ;419
  34079-Grijota ;2114
  34080-Guardo ;6547
  34081-Guaza de Campos ;61
  34082-Hermedes de Cerrato ;87
  34083-Herrera de Pisuerga ;2132
  34084-Herrera de Valdecanas ;147
  34086-Hontoria de Cerrato ;109
  34087-Hornillos de Cerrato ;137
  34088-Husillos ;290
  34089-Itero de la Vega ;179
  34091-Lagartos ;137
  34092-Lantadilla ;331
  34094-Ledigos ;64
  34903-Loma de Ucieza ;232
  34096-Lomas ;56
  34098-Magaz de Pisuerga ;975
  34099-Manquillos ;77
  34100-Mantinos ;156
  34101-Marcilla de Campos ;40
  34102-Mazariegos ;221
  34103-Mazuecos de Valdeginate ;98
  34104-Melgar de Yuso ;263
  34106-Meneses de Campos ;121
  34107-Micieces de Ojeda ;83
  34108-Monzon de Campos ;623
  34109-Moratinos ;60
  34110-Muda ;94
  34112-Nogal de las Huertas ;44
  34113-Olea de Boedo ;36
  34114-Olmos de Ojeda ;213
  34116-Osornillo ;63
  34901-Osorno la Mayor ;1298
  34120-Palencia ;79595
  34121-Palenzuela ;208
  34122-Paramo de Boedo ;111
  34123-Paredes de Nava ;1981
  34124-Payo de Ojeda ;63
  34125-Pedraza de Campos ;96
  34126-Pedrosa de la Vega ;347
  34127-Perales ;111
  34904-Pernia, La ;349
  34129-Pino del Rio ;192
  34130-Pina de Campos ;229
  34131-Poblacion de Arroyo ;62
  34132-Poblacion de Campos ;135
  34133-Poblacion de Cerrato ;112
  34134-Polentinos ;55
  34135-Pomar de Valdivia ;462
  34136-Poza de la Vega ;225
  34137-Pozo de Urama ;30
  34139-Pradanos de Ojeda ;197
  34140-Puebla de Valdavia, La ;109
  34141-Quintana del Puente ;277
  34143-Quintanilla de Onsona ;192
  34146-Reinoso de Cerrato ;54
  34147-Renedo de la Vega ;203
  34149-Requena de Campos ;20
  34151-Respenda de la Pena ;181
  34152-Revenga de Campos ;162
  34154-Revilla de Collazos ;86
  34155-Ribas de Campos ;166
  34156-Riberos de la Cueza ;59
  34157-Saldana ;3121
  34158-Salinas de Pisuerga ;358
  34159-San Cebrian de Campos ;446
  34160-San Cebrian de Muda ;160
  34161-San Cristobal de Boedo ;23
  34163-San Mames de Campos ;53
  34165-San Roman de la Cuba ;71
  34167-Santa Cecilia del Alcor ;129
  34168-Santa Cruz de Boedo ;59
  34169-Santervas de la Vega ;479
  34170-Santibanez de Ecla ;65
  34171-Santibanez de la Pena ;1101
  34174-Santoyo ;224
  34175-Serna, La ;96
  34177-Soto de Cerrato ;195
  34176-Sotobanado y Priorato ;159
  34178-Tabanera de Cerrato ;126
  34179-Tabanera de Valdavia ;31
  34180-Tamara de Campos ;79
  34181-Tariego de Cerrato ;526
  34182-Torquemada ;1025
  34184-Torremormojon ;55
  34185-Triollo ;60
  34186-Valbuena de Pisuerga ;52
  34189-Valdeolmillos ;69
  34190-Valderrabano ;57
  34192-Valde-Ucieza ;108
  34196-Valle de Cerrato ;96
  34902-Valle del Retortillo ;185
  34199-Velilla del Rio Carrion ;1406
  34023-Venta de Banos ;6432
  34201-Vertavillo ;208
  34093-Vid de Ojeda, La ;106
  34202-Villabasta de Valdavia ;31
  34204-Villacidaler ;48
  34205-Villaconancio ;63
  34206-Villada ;1036
  34208-Villaeles de Valdavia ;60
  34210-Villahan ;104
  34211-Villaherreros ;208
  34213-Villalaco ;65
  34214-Villalba de Guardo ;204
  34215-Villalcazar de Sirga ;158
  34216-Villalcon ;71
  34217-Villalobon ;1573
  34218-Villaluenga de la Vega ;565
  34220-Villamartin de Campos ;181
  34221-Villamediana ;185
  34222-Villameriel ;127
  34223-Villamoronta ;262
  34224-Villamuera de la Cueza ;51
  34225-Villamuriel de Cerrato ;6370
  34227-Villanueva del Rebollar ;78
  34228-Villanuno de Valdavia ;94
  34229-Villaprovedo ;69
  34230-Villarmentero de Campos ;21
  34231-Villarrabe ;218
  34232-Villarramiel ;860
  34233-Villasarracino ;142
  34234-Villasila de Valdavia ;77
  34236-Villaturde ;167
  34237-Villaumbrales ;686
  34238-Villaviudas ;395
  34240-Villerias de Campos ;94
  34241-Villodre ;16
  34242-Villodrigo ;122
  34243-Villoldo ;364
  34245-Villota del Paramo ;326
  34246-Villovieco ;70
  35001-Agaete ;5618
  35002-Aguimes ;30294
  35020-Aldea de San Nicolas, La ;7969
  35003-Antigua ;11024
  35004-Arrecife ;56940
  35005-Artenara ;1177
  35006-Arucas ;37054
  35007-Betancuria ;713
  35008-Firgas ;7486
  35009-Galdar ;24235
  35010-Haria ;4755
  35011-Ingenio ;30258
  35012-Mogan ;22277
  35013-Moya ;7845
  35014-Oliva, La ;25199
  35015-Pajara ;19271
  35016-Palmas de Gran Canaria, Las ;379766
  35017-Puerto del Rosario ;37363
  35018-San Bartolome ;18402
  35019-San Bartolome de Tirajana ;54932
  35021-Santa Brigida ;18582
  35022-Santa Lucia de Tirajana ;69069
  35023-Santa Maria de Guia de Gran Canaria ;13890
  35024-Teguise ;21454
  35025-Tejeda ;2001
  35026-Telde ;102078
  35027-Teror ;12499
  35028-Tias ;20019
  35029-Tinajo ;5824
  35030-Tuineje ;13797
  35032-Valleseco ;3856
  35031-Valsequillo de Gran Canaria ;9276
  35033-Vega de San Mateo ;7668
  35034-Yaiza ;15815
  36020-Agolada ;2585
  36001-Arbo ;2846
  36003-Baiona ;12072
  36002-Barro ;3726
  36004-Bueu ;12251
  36005-Caldas de Reis ;9834
  36006-Cambados ;13895
  36007-Campo Lameiro ;1931
  36008-Cangas ;26520
  36009-Caniza, A ;5230
  36010-Catoira ;3368
  36011-Cerdedo ;1828
  36012-Cotobade ;4332
  36013-Covelo ;2617
  36014-Crecente ;2252
  36015-Cuntis ;4878
  36016-Dozon ;1174
  36017-Estrada, A ;21025
  36018-Forcarei ;3683
  36019-Fornelos de Montes ;1794
  36021-Gondomar ;14056
  36022-Grove, O ;10801
  36023-Guarda, A ;10193
  36901-Illa de Arousa, A ;4956
  36024-Lalin ;20005
  36025-Lama, A ;2670
  36026-Marin ;25084
  36027-Meano ;5382
  36028-Meis ;5006
  36029-Moana ;19492
  36030-Mondariz ;4665
  36031-Mondariz-Balneario ;652
  36032-Morana ;4358
  36033-Mos ;15305
  36034-Neves, As ;4066
  36035-Nigran ;17619
  36036-Oia ;3008
  36037-Pazos de Borben ;3067
  36041-Poio ;16842
  36043-Ponte Caldelas ;5540
  36042-Ponteareas ;22990
  36044-Pontecesures ;3062
  36038-Pontevedra ;82539
  36039-Porrino, O ;18898
  36040-Portas ;3061
  36045-Redondela ;29697
  36046-Ribadumia ;5087
  36047-Rodeiro ;2700
  36048-Rosal, O ;6406
  36049-Salceda de Caselas ;8873
  36050-Salvaterra de Mino ;9619
  36051-Sanxenxo ;17391
  36052-Silleda ;8772
  36053-Soutomaior ;7317
  36054-Tomino ;13662
  36055-Tui ;17013
  36056-Valga ;6062
  36057-Vigo ;294098
  36059-Vila de Cruces ;5556
  36058-Vilaboa ;6059
  36060-Vilagarcia de Arousa ;37482
  36061-Vilanova de Arousa ;10422
  37001-Abusejo ;213
  37002-Agallas ;157
  37003-Ahigal de los Aceiteros ;136
  37004-Ahigal de Villarino ;41
  37005-Alameda de Gardon, La ;89
  37006-Alamedilla, La ;146
  37007-Alaraz ;502
  37008-Alba de Tormes ;5309
  37009-Alba de Yeltes ;240
  37010-Alberca, La ;1121
  37011-Albergueria de Arganan, La ;138
  37012-Alconada ;160
  37015-Aldea del Obispo ;313
  37013-Aldeacipreste ;126
  37014-Aldeadavila de la Ribera ;1264
  37016-Aldealengua ;696
  37017-Aldeanueva de Figueroa ;291
  37018-Aldeanueva de la Sierra ;108
  37019-Aldearrodrigo ;155
  37020-Aldearrubia ;489
  37021-Aldeaseca de Alba ;86
  37022-Aldeaseca de la Frontera ;295
  37023-Aldeatejada ;1724
  37024-Aldeavieja de Tormes ;107
  37025-Aldehuela de la Boveda ;287
  37026-Aldehuela de Yeltes ;213
  37027-Almenara de Tormes ;250
  37028-Almendra ;172
  37029-Anaya de Alba ;219
  37030-Anover de Tormes ;94
  37031-Arabayona de Mogica ;396
  37032-Arapiles ;644
  37033-Arcediano ;109
  37034-Arco, El ;94
  37035-Armenteros ;281
  37037-Atalaya, La ;119
  37038-Babilafuente ;877
  37039-Banobarez ;317
  37040-Barbadillo ;398
  37041-Barbalos ;79
  37042-Barceo ;48
  37044-Barruecopardo ;496
  37045-Bastida, La ;28
  37046-Bejar ;13724
  37047-Belena ;220
  37049-Bermellar ;148
  37050-Berrocal de Huebra ;70
  37051-Berrocal de Salvatierra ;87
  37052-Boada ;298
  37054-Bodon, El ;296
  37055-Bogajo ;144
  37056-Bouza, La ;65
  37057-Boveda del Rio Almar ;242
  37058-Brincones ;60
  37059-Buenamadre ;136
  37060-Buenavista ;265
  37061-Cabaco, El ;244
  37063-Cabeza de Bejar, La ;82
  37065-Cabeza del Caballo ;349
  37062-Cabezabellosa de la Calzada ;88
  37067-Cabrerizos ;4198
  37068-Cabrillas ;405
  37069-Calvarrasa de Abajo ;1155
  37070-Calvarrasa de Arriba ;620
  37071-Calzada de Bejar, La ;90
  37072-Calzada de Don Diego ;185
  37073-Calzada de Valdunciel ;655
  37074-Campillo de Azaba ;173
  37077-Campo de Penaranda, El ;278
  37078-Candelario ;930
  37079-Canillas de Abajo ;70
  37080-Cantagallo ;270
  37081-Cantalapiedra ;1027
  37082-Cantalpino ;937
  37083-Cantaracillo ;195
  37085-Carbajosa de la Sagrada ;6740
  37086-Carpio de Azaba ;104
  37087-Carrascal de Barregas ;1086
  37088-Carrascal del Obispo ;225
  37089-Casafranca ;72
  37090-Casas del Conde, Las ;56
  37091-Casillas de Flores ;189
  37092-Castellanos de Moriscos ;2322
  37185-Castellanos de Villiquera ;684
  37096-Castillejo de Martin Viejo ;238
  37097-Castraz ;37
  37098-Cepeda ;371
  37099-Cereceda de la Sierra ;79
  37100-Cerezal de Penahorcada ;81
  37101-Cerralbo ;178
  37102-Cerro, El ;449
  37103-Cespedosa de Tormes ;534
  37114-Chagarcia Medianero ;95
  37104-Cilleros de la Bastida ;26
  37106-Ciperez ;284
  37107-Ciudad Rodrigo ;13052
  37108-Coca de Alba ;105
  37109-Colmenar de Montemayor ;189
  37110-Cordovilla ;132
  37112-Cristobal ;175
  37113-Cubo de Don Sancho, El ;465
  37115-Dios le Guarde ;141
  37116-Doninos de Ledesma ;72
  37117-Doninos de Salamanca ;1952
  37118-Ejeme ;137
  37120-Encina de San Silvestre ;110
  37119-Encina, La ;117
  37121-Encinas de Abajo ;666
  37122-Encinas de Arriba ;248
  37123-Encinasola de los Comendadores ;194
  37124-Endrinal ;238
  37125-Escurial de la Sierra ;254
  37126-Espadana ;36
  37127-Espeja ;252
  37128-Espino de la Orbada ;283
  37129-Florida de Liebana ;281
  37130-Forfoleda ;187
  37131-Frades de la Sierra ;214
  37132-Fregeneda, La ;382
  37133-Fresnedoso ;108
  37134-Fresno Alhandiga ;247
  37135-Fuente de San Esteban, La ;1376
  37136-Fuenteguinaldo ;706
  37137-Fuenteliante ;110
  37138-Fuenterroble de Salvatierra ;252
  37139-Fuentes de Bejar ;254
  37140-Fuentes de Onoro ;1070
  37141-Gajates ;166
  37142-Galindo y Perahuy ;710
  37143-Galinduste ;452
  37144-Galisancho ;395
  37145-Gallegos de Arganan ;291
  37146-Gallegos de Solmiron ;140
  37147-Garcibuey ;185
  37148-Garcihernandez ;491
  37149-Garcirrey ;73
  37150-Gejuelo del Barro ;40
  37151-Golpejas ;157
  37152-Gomecello ;480
  37154-Guadramiro ;152
  37155-Guijo de avila ;87
  37156-Guijuelo ;5673
  37157-Herguijuela de Ciudad Rodrigo ;81
  37158-Herguijuela de la Sierra ;274
  37159-Herguijuela del Campo ;92
  37160-Hinojosa de Duero ;712
  37161-Horcajo de Montemayor ;159
  37162-Horcajo Medianero ;218
  37163-Hoya, La ;43
  37164-Huerta ;306
  37165-Iruelos ;39
  37166-Ituero de Azaba ;232
  37167-Juzbado ;166
  37168-Lagunilla ;507
  37169-Larrodrigo ;191
  37170-Ledesma ;1778
  37171-Ledrada ;507
  37172-Linares de Riofrio ;983
  37173-Lumbrales ;1735
  37175-Machacon ;456
  37174-Macotera ;1184
  37176-Madronal ;159
  37177-Maillo, El ;289
  37178-Malpartida ;100
  37179-Mancera de Abajo ;230
  37180-Manzano, El ;73
  37181-Martiago ;296
  37183-Martin de Yeltes ;447
  37182-Martinamor ;97
  37184-Masueco ;348
  37186-Mata de Ledesma, La ;109
  37187-Matilla de los Canos del Rio ;633
  37188-Maya, La ;199
  37189-Membribe de la Sierra ;139
  37190-Mieza ;227
  37191-Milano, El ;111
  37192-Miranda de Azan ;423
  37193-Miranda del Castanar ;450
  37194-Mogarraz ;314
  37195-Molinillo ;57
  37196-Monforte de la Sierra ;89
  37197-Monleon ;91
  37198-Monleras ;245
  37199-Monsagro ;148
  37200-Montejo ;206
  37201-Montemayor del Rio ;301
  37202-Monterrubio de Armuna ;1324
  37203-Monterrubio de la Sierra ;182
  37204-Morasverdes ;288
  37205-Morille ;252
  37206-Morinigo ;102
  37207-Moriscos ;354
  37208-Moronta ;84
  37209-Mozarbez ;512
  37211-Narros de Matalayegua ;241
  37213-Nava de Bejar ;98
  37214-Nava de Francia ;138
  37215-Nava de Sotrobal ;170
  37212-Navacarros ;120
  37216-Navales ;341
  37217-Navalmoral de Bejar ;60
  37218-Navamorales ;73
  37219-Navarredonda de la Rinconada ;194
  37221-Navasfrias ;475
  37222-Negrilla de Palencia ;98
  37223-Olmedo de Camaces ;115
  37224-Orbada, La ;225
  37225-Pajares de la Laguna ;119
  37226-Palacios del Arzobispo ;170
  37228-Palaciosrubios ;393
  37229-Palencia de Negrilla ;172
  37230-Parada de Arriba ;265
  37231-Parada de Rubiales ;281
  37232-Paradinas de San Juan ;421
  37233-Pastores ;58
  37234-Payo, El ;404
  37235-Pedraza de Alba ;249
  37236-Pedrosillo de Alba ;152
  37237-Pedrosillo de los Aires ;385
  37238-Pedrosillo el Ralo ;143
  37239-Pedroso de la Armuna, El ;252
  37240-Pelabravo ;1126
  37241-Pelarrodriguez ;173
  37242-Pelayos ;105
  37243-Pena, La ;110
  37244-Penacaballera ;144
  37245-Penaparda ;375
  37246-Penaranda de Bracamonte ;6557
  37247-Penarandilla ;214
  37248-Peralejos de Abajo ;169
  37249-Peralejos de Arriba ;45
  37250-Perena de la Ribera ;391
  37251-Peromingo ;135
  37252-Pinedas ;112
  37253-Pino de Tormes, El ;158
  37254-Pitiegua ;198
  37255-Pizarral ;56
  37256-Poveda de las Cintas ;251
  37257-Pozos de Hinojo ;53
  37258-Puebla de Azaba ;210
  37259-Puebla de San Medel ;45
  37260-Puebla de Yeltes ;153
  37261-Puente del Congosto ;240
  37262-Puertas ;84
  37263-Puerto de Bejar ;385
  37264-Puerto Seguro ;66
  37265-Ragama ;242
  37266-Redonda, La ;94
  37267-Retortillo ;227
  37268-Rinconada de la Sierra, La ;120
  37269-Robleda ;526
  37270-Robliza de Cojos ;211
  37271-Rollan ;376
  37272-Saelices el Chico ;155
  37273-Sagrada, La ;116
  37303-Sahugo, El ;188
  37274-Salamanca ;146438
  37275-Saldeana ;125
  37276-Salmoral ;158
  37277-Salvatierra de Tormes ;63
  37278-San Cristobal de la Cuesta ;1017
  37284-San Esteban de la Sierra ;346
  37285-San Felices de los Gallegos ;451
  37286-San Martin del Castanar ;243
  37287-San Miguel de Valero ;355
  37036-San Miguel del Robledo ;66
  37288-San Morales ;288
  37289-San Munoz ;277
  37291-San Pedro de Rozados ;307
  37290-San Pedro del Valle ;152
  37292-San Pelayo de Guarena ;96
  37280-Sanchon de la Ribera ;82
  37281-Sanchon de la Sagrada ;40
  37282-Sanchotello ;238
  37279-Sancti-Spiritus ;880
  37283-Sando ;136
  37293-Santa Maria de Sando ;124
  37294-Santa Marta de Tormes ;14970
  37296-Santiago de la Puebla ;366
  37297-Santibanez de Bejar ;488
  37298-Santibanez de la Sierra ;191
  37299-Santiz ;254
  37300-Santos, Los ;645
  37301-Sardon de los Frailes ;84
  37302-Saucelle ;324
  37304-Sepulcro-Hilario ;186
  37305-Sequeros ;239
  37306-Serradilla del Arroyo ;286
  37307-Serradilla del Llano ;171
  37309-Sierpe, La ;50
  37310-Sieteiglesias de Tormes ;214
  37311-Sobradillo ;243
  37312-Sorihuela ;270
  37313-Sotoserrano ;606
  37314-Tabera de Abajo ;115
  37315-Tala, La ;96
  37316-Tamames ;838
  37317-Tarazona de Guarena ;334
  37318-Tardaguila ;228
  37319-Tejado, El ;127
  37320-Tejeda y Segoyuela ;100
  37321-Tenebron ;163
  37322-Terradillos ;3152
  37323-Topas ;552
  37324-Tordillos ;395
  37325-Tornadizo, El ;94
  37327-Torresmenudas ;195
  37328-Trabanca ;228
  37329-Tremedal de Tormes ;40
  37330-Valdecarros ;364
  37331-Valdefuentes de Sangusin ;231
  37332-Valdehijaderos ;86
  37333-Valdelacasa ;236
  37334-Valdelageve ;86
  37335-Valdelosa ;454
  37336-Valdemierque ;57
  37337-Valderrodrigo ;153
  37338-Valdunciel ;93
  37339-Valero ;309
  37343-Vallejera de Riofrio ;70
  37340-Valsalabroso ;149
  37341-Valverde de Valdelacasa ;85
  37342-Valverdon ;282
  37344-Vecinos ;273
  37345-Vega de Tirados ;181
  37346-Veguillas, Las ;288
  37347-Velles, La ;561
  37348-Ventosa del Rio Almar ;118
  37349-Vidola, La ;121
  37351-Villaflores ;293
  37352-Villagonzalo de Tormes ;216
  37353-Villalba de los Llanos ;142
  37354-Villamayor ;6962
  37355-Villanueva del Conde ;183
  37356-Villar de Arganan ;90
  37357-Villar de Ciervo ;298
  37358-Villar de Gallimazo ;198
  37359-Villar de la Yegua ;202
  37360-Villar de Peralonso ;259
  37361-Villar de Samaniego ;89
  37362-Villares de la Reina ;6188
  37363-Villares de Yeltes ;131
  37364-Villarino de los Aires ;892
  37365-Villarmayor ;200
  37366-Villarmuerto ;41
  37367-Villasbuenas ;209
  37368-Villasdardo ;17
  37369-Villaseco de los Gamitos ;152
  37370-Villaseco de los Reyes ;372
  37371-Villasrubias ;299
  37372-Villaverde de Guarena ;155
  37373-Villavieja de Yeltes ;861
  37374-Villoria ;1429
  37375-Villoruela ;836
  37350-Vilvestre ;447
  37376-Vitigudino ;2700
  37377-Yecla de Yeltes ;276
  37378-Zamarra ;108
  37379-Zamayon ;194
  37380-Zarapicos ;51
  37381-Zarza de Pumareda, La ;144
  37382-Zorita de la Frontera ;194
  38001-Adeje ;45405
  38002-Agulo ;1081
  38003-Alajero ;2025
  38004-Arafo ;5499
  38005-Arico ;7327
  38006-Arona ;79928
  38007-Barlovento ;1910
  38008-Brena Alta ;7170
  38009-Brena Baja ;5362
  38010-Buenavista del Norte ;4859
  38011-Candelaria ;26490
  38012-Fasnia ;2820
  38013-Frontera ;3926
  38014-Fuencaliente de la Palma ;1730
  38015-Garachico ;4966
  38016-Garafia ;1590
  38017-Granadilla de Abona ;44846
  38018-Guancha, La ;5433
  38019-Guia de Isora ;20373
  38020-Guimar ;18777
  38021-Hermigua ;1950
  38022-Icod de los Vinos ;22659
  38024-Llanos de Aridane, Los ;20227
  38025-Matanza de Acentejo, La ;8752
  38026-Orotava, La ;41317
  38027-Paso, El ;7563
  38901-Pinar de El Hierro, El ;1791
  38028-Puerto de la Cruz ;29412
  38029-Puntagorda ;2027
  38030-Puntallana ;2372
  38031-Realejos, Los ;36276
  38032-Rosario, El ;17277
  38033-San Andres y Sauces ;4265
  38023-San Cristobal de La Laguna ;152843
  38034-San Juan de la Rambla ;4958
  38035-San Miguel de Abona ;17090
  38036-San Sebastian de la Gomera ;8591
  38037-Santa Cruz de la Palma ;15900
  38038-Santa Cruz de Tenerife ;203811
  38039-Santa ursula ;14246
  38040-Santiago del Teide ;10690
  38041-Sauzal, El ;8930
  38042-Silos, Los ;4805
  38043-Tacoronte ;23893
  38044-Tanque, El ;2698
  38045-Tazacorte ;4771
  38046-Tegueste ;11107
  38047-Tijarafe ;2596
  38049-Valle Gran Rey ;4223
  38050-Vallehermoso ;2913
  38048-Valverde ;4870
  38051-Victoria de Acentejo, La ;9026
  38052-Vilaflor de Chasna ;1671
  38053-Villa de Mazo ;4863
  39001-Alfoz de Lloredo ;2485
